parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
log_lik[1555],-1.452739139908386,0.00182432012899396,0.11293552731545249,-1.678669158676451,-1.5290911226612518,-1.4497239165122304,-1.3737039323614093,-1.2397196583360668,3832.2961946904393,0.9996181476893395
log_lik[1556],-0.5347891002063819,3.134768097253433e-4,0.01952422409219036,-0.5742349314043603,-0.5477528592491601,-0.5344335613226459,-0.5215960554864134,-0.497163008202948,3879.1514067868225,0.999705698744268
log_lik[1557],-0.5483816724717261,5.165308999101161e-4,0.029545328851041164,-0.6158907006602642,-0.5640567293828191,-0.5446663745884834,-0.5286515947331237,-0.5008619658889112,3271.787150394127,0.9993917490412344
log_lik[1558],-0.5637041957762016,4.0167769617434747e-4,0.02814563978078839,-0.6240035518635356,-0.5806887854349244,-0.5615118269328713,-0.5446879606856054,-0.5134330729721251,4909.834070407406,0.999710261311652
log_lik[1559],-1.4955641516648843,0.001970135736118684,0.13518924032466997,-1.7643167713725145,-1.5859811644729316,-1.494133306750988,-1.405889990644677,-1.2340068596169849,4708.601729278121,1.0001732583537628
log_lik[1560],-1.4798016042191744,0.001192185108381434,0.07732949355269313,-1.6303584427173416,-1.5317986176748681,-1.4796209111738334,-1.4277895493931432,-1.3322939839588455,4207.2948266377125,0.9999295238991345
log_lik[1561],-0.5663917551560327,4.2742099818245767e-4,0.027080832552422125,-0.625019652431653,-0.583478828384454,-0.5641094007359673,-0.5472349821384597,-0.5188083177912252,4014.323014200773,1.0005906772375486
log_lik[1562],-1.7336527197073783,0.0025957008707455653,0.16915651783266708,-2.0774140092446847,-1.8423131970176556,-1.7308834816310272,-1.6179889977737825,-1.4171414872614052,4246.862373667479,0.9991400306953991
log_lik[1563],-0.534858862483078,3.0825012005949185e-4,0.019452077776632975,-0.5729979055110933,-0.5480392986873479,-0.534485564923539,-0.5219414378107037,-0.4968372192004819,3982.2221704138624,0.9997062199079411
log_lik[1564],-1.6248224823238213,0.002190933103297779,0.1484052260935784,-1.921253738638167,-1.724573633510227,-1.6200400114995277,-1.5244139515057027,-1.3431868926680122,4588.17691304759,0.9992068171256927
log_lik[1565],-0.5383134544559721,3.5660657719599546e-4,0.021555297809141175,-0.5834952887140236,-0.5516699799791608,-0.5373012514595104,-0.5237900096624035,-0.49803511311207377,3653.6703175084704,0.9995055253427669
log_lik[1566],-0.6403464120763485,5.297577373989025e-4,0.03389608231335704,-0.7100688128224951,-0.6633720908238425,-0.6383776454052268,-0.6169603526735252,-0.5783365568836332,4093.9675331111534,1.0000647658702
log_lik[1567],-1.5311016737170289,0.002886277047159774,0.13263291059153046,-1.8019982969987658,-1.6201798307409145,-1.5258245317460426,-1.4389339547022386,-1.2850363710409005,2111.672523332336,1.000513150653222
log_lik[1568],-0.5503719499673807,3.7792292803388736e-4,0.023405433750715306,-0.5987985751079816,-0.5650548179334686,-0.5490736418813682,-0.5342410312120407,-0.5077678140689454,3835.543445093377,1.000071977414186
log_lik[1569],-0.5704937140196029,4.2954904504173335e-4,0.027468898364049938,-0.628693572607103,-0.5884581814647927,-0.568751534322326,-0.5514162318030094,-0.521150501443897,4089.375296996823,0.9998880841891489
log_lik[1570],-0.5322007971038651,2.954983762052584e-4,0.019062240888903365,-0.5704331731607386,-0.5447163798918697,-0.5319684628144936,-0.5193420853741817,-0.49530150326741335,4161.383198282308,0.9993797654299705
log_lik[1571],-0.5414725944496271,3.079230552141131e-4,0.02122568649039243,-0.5854510231372512,-0.554855308380514,-0.5406778515276439,-0.5271647558365375,-0.5010456442958593,4751.591275124131,0.999423219362471
log_lik[1572],-0.6533626435195056,5.078780392682473e-4,0.03725883975222765,-0.7338190171653391,-0.6780026236088754,-0.6510875477132536,-0.6271515394519362,-0.585934969182834,5381.951564603606,1.0009697231694257
log_lik[1573],-1.369397920981525,0.001335627647069058,0.09498092056506457,-1.558115281201909,-1.4333753071951116,-1.3689499395762288,-1.304757500248912,-1.1802535180686176,5057.104739123266,1.0006145679264973
log_lik[1574],-1.3194463071972435,0.001867948380555197,0.13408188912646363,-1.592122546396873,-1.4090269036113254,-1.3147112186170717,-1.227828448511978,-1.0644515913697492,5152.411005862628,1.0011628149747858
log_lik[1575],-0.531893301355286,3.0971892036444335e-4,0.019272639471946202,-0.5702878928563018,-0.544583867682081,-0.5313648412285912,-0.5189926910204765,-0.49472436848246826,3872.1031768368784,0.9995289289863296
log_lik[1576],-0.6538079816088161,6.215460336244778e-4,0.042476874994333516,-0.7433207900100308,-0.6811574668013488,-0.6504689449118785,-0.6241586680320343,-0.5781723072540011,4670.447752331774,1.0015164217325858
log_lik[1577],-0.531508392673291,3.0484024037316816e-4,0.019076115066132906,-0.5699155689686064,-0.5439297709189995,-0.5311768393421654,-0.518695282406254,-0.49448532922113125,3915.933211145707,0.9994143765719724
log_lik[1578],-0.6624832505210997,6.49549435571129e-4,0.04938800425242509,-0.7682248611395741,-0.6942426363676415,-0.6588494991073286,-0.6276347324714606,-0.5765677907779879,5781.207191990831,1.0013436375872065
log_lik[1579],-0.5325275737167605,3.1483256424525016e-4,0.019536123932659133,-0.572406873000866,-0.545241879086666,-0.5319739912094019,-0.5195444421363855,-0.4950252905404883,3850.5033901476754,0.9996563091673683
log_lik[1580],-0.5739997842811898,4.5835811144463777e-4,0.028733889204764607,-0.6345415745711874,-0.5919950659309795,-0.5719972908312805,-0.5537764971577368,-0.5228114360181969,3929.8772281935676,1.0004670436120129
log_lik[1581],-1.8441453803006864,0.0019866211410664992,0.1281656583308089,-2.0946028724408086,-1.9309932731138324,-1.8435406265269592,-1.757673593235244,-1.5982255507770051,4162.106988198142,0.9994418777493241
log_lik[1582],-0.657788141101535,5.624527002786693e-4,0.0399119504509672,-0.7433248787978276,-0.6837231943799786,-0.6550321604059758,-0.6298324987652651,-0.5861726598530549,5035.399023018179,1.0013119319965054
log_lik[1583],-1.8921198661157212,0.0033257215318139442,0.15717367988559414,-2.2148203919844613,-1.9942034535488535,-1.889706226659875,-1.7875646447736984,-1.5899939597973816,2233.5098819734158,1.0003494893426221
log_lik[1584],-1.0648850095452016,0.001446490929572939,0.09628914487272767,-1.2611315950106377,-1.1275100929628918,-1.064784424521886,-0.9986727314277625,-0.8857003356835423,4431.219163149608,1.0014125044050113
log_lik[1585],-1.5312351740331598,0.001695788988900066,0.1164958411805749,-1.7661127552088807,-1.6096115642703173,-1.5304501992489428,-1.4528601440864948,-1.3011827602553068,4719.296039492537,1.000410466074999
log_lik[1586],-1.2065489360872708,0.002710646547798131,0.12421604638589695,-1.45564452934818,-1.2906655256464907,-1.2034116603946283,-1.1201515131544406,-0.9735239859787189,2099.9532221507225,1.0006232546750231
log_lik[1587],-0.5310892200393476,2.8735361251016315e-4,0.018681237271775657,-0.5673267585775567,-0.5435915563500089,-0.5312813317752022,-0.5184068902905365,-0.49480559195131285,4226.471554262864,0.9993342174133362
log_lik[1588],-0.5333980298796002,3.1105242484329236e-4,0.01967438718368291,-0.5733696042905212,-0.5456312021376386,-0.5330126271196749,-0.5204203449321267,-0.49512503827575954,4000.693173610828,0.9994888660582003
log_lik[1589],-1.5522659437589412,0.001526323595923337,0.10060037011492998,-1.7558091940501934,-1.6186330676773648,-1.5519459906756918,-1.4852664537857454,-1.3549999702734055,4344.161083279912,0.999525214671688
log_lik[1590],-0.5310976453530617,2.9921756561474027e-4,0.018854136772760037,-0.5685414816191539,-0.5435699056884196,-0.5310394402087291,-0.5181883992696197,-0.4944470588375422,3970.444557037075,0.9994397972402169
log_lik[1591],-0.5679010067322253,3.808831167547659e-4,0.026333891427840077,-0.623907016375378,-0.5850923989840887,-0.5664675427744297,-0.5494670328695759,-0.5196300112839487,4780.206265151673,1.0000210174623458
log_lik[1592],-1.236463408802927,0.0015571524881472976,0.10263500552694062,-1.449173170932022,-1.3045548714252566,-1.2357558024889421,-1.164352455431885,-1.0392381241380333,4344.3892659328785,1.0000745646181874
log_lik[1593],-0.5469249813555155,3.245958859711898e-4,0.021789693963427073,-0.5922882850387536,-0.5612108543117831,-0.5463938345011605,-0.5320851205689126,-0.505399823496264,4506.259928675631,0.9996271289226786
log_lik[1594],-0.5433560669661139,3.71486864410845e-4,0.024076034777912154,-0.5947022088866646,-0.5582397758322138,-0.5417294683764784,-0.5268642776314355,-0.4997429031512229,4200.326014566324,0.999747618274358
log_lik[1595],-1.4761187478792541,0.0013224050692409134,0.09231078803527687,-1.6620615312034834,-1.5373990592456326,-1.4757902303596486,-1.4137936913132894,-1.298006322527198,4872.76992671387,1.000025919846492
log_lik[1596],-0.5319231612422299,2.8762024757395725e-4,0.018973079397205102,-0.5707680574999187,-0.544282363571888,-0.5317049575442532,-0.5187035452339235,-0.4952011385880111,4351.477444164503,0.9993522262324658
log_lik[1597],-0.5327490367266383,3.006282471391032e-4,0.019572877191979886,-0.571611857373189,-0.5455778552511606,-0.5320848945434296,-0.5194386223945293,-0.49509069413375073,4238.866832651624,0.999605545378885
log_lik[1598],-0.5311470347183482,2.9787970112614615e-4,0.01885550486204699,-0.5689144171747189,-0.5437103701544133,-0.531008908971737,-0.518349835251053,-0.4944366846535569,4006.770906648562,0.9994761075066794
log_lik[1599],-0.5497911881447067,3.8574636221472963e-4,0.025651947805041764,-0.6048867893403559,-0.566237205408926,-0.547918203568279,-0.5321895088205564,-0.5049011364192786,4422.18611748278,0.9998100174239027
log_lik[1600],-0.5416779824480233,3.255561792194946e-4,0.022019683198900877,-0.5874442480358727,-0.555850400243854,-0.5404171689125187,-0.526886457635642,-0.5004197687921592,4574.780350218614,1.000340693345973
log_lik[1601],-0.5575575025314122,3.4955602288850196e-4,0.02349397205563865,-0.6055902737261596,-0.5728874941283839,-0.5566607667246909,-0.5414589245033208,-0.5139370859031682,4517.30398548872,0.9997723422885755
log_lik[1602],-0.5911746077380429,3.7941426049811614e-4,0.027696461794320577,-0.6489770514414054,-0.6093148877186582,-0.5896385362624597,-0.5718510457066925,-0.5403545123439438,5328.700156716193,1.0004200129788217
log_lik[1603],-0.5323437510678295,2.982263745727727e-4,0.01934574055194112,-0.5715961031752435,-0.5453677690028498,-0.5316750507567252,-0.5193634948462333,-0.4946737389049642,4208.027993101742,0.9996432176111247
log_lik[1604],-1.1066709764343643,0.001160612606181428,0.08193619133503388,-1.2757772992732048,-1.1609463213992017,-1.1029474752387314,-1.0496416243809898,-0.9505596737902844,4983.987890544106,1.0002639977331151
log_lik[1605],-1.093837140196239,0.001316538784362229,0.08767026185164321,-1.2694827574402454,-1.151416234107189,-1.0933289704767146,-1.0324148404933133,-0.9291180001597479,4434.4247759797345,1.000391636200627
log_lik[1606],-2.1756345900121876,0.0018498354625554212,0.12479720877617778,-2.423881028086434,-2.2599240310655326,-2.1741321171743584,-2.089990132397681,-1.9378693869530954,4551.384667920137,0.9996243624239284
log_lik[1607],-0.5342987128062942,3.034113573933489e-4,0.01972617508189624,-0.5740555849756183,-0.5471967799135462,-0.5339240507485119,-0.5209931427726976,-0.4965847532928954,4226.901232566657,0.9995823716902408
log_lik[1608],-0.530514110732767,2.9117344726656475e-4,0.0186664602551374,-0.5676989142197516,-0.5428407757101296,-0.53059132654377406,-0.5176622560977677,-0.49430986525442994,4109.797309289931,0.9993620746235828
log_lik[1609],-1.7417302790292903,0.0014410896263756616,0.10444027257555759,-1.9531732258285996,-1.8113033419774862,-1.7394514923408486,-1.6712938009451288,-1.537766307765909,5252.354244261992,1.0003612455928061
log_lik[1610],-0.5982944164602885,5.726021242220976e-4,0.04035247609524225,-0.6873254060997869,-0.6238901924546973,-0.593691991951883,-0.5698939954586092,-0.5307827683474511,4966.317355159547,0.9999220270393415
log_lik[1611],-1.263955638587166,0.0012624091538520309,0.08641472473410393,-1.4374611793668342,-1.3205521949296077,-1.263896244622827,-1.2047340159823927,-1.0992925778555802,4685.708115201224,1.0001989499633337
log_lik[1612],-1.052355411201982,0.001133011548138084,0.080923321481222,-1.2150423548653864,-1.1071736855479453,-1.0513518900268815,-0.9961786580354648,-0.8968983421128156,5101.2748946970605,1.0002320980293105
log_lik[1613],-0.5537956019683828,3.365589847775061e-4,0.022905964610151982,-0.6010484760784586,-0.5684257412099076,-0.5532498687533113,-0.5381208210510082,-0.5103502253517702,4632.066576371951,0.9997072169988899
log_lik[1614],-0.9071305028026513,0.0013129687796153834,0.09705331695320635,-1.1069108824733824,-0.9699626516010914,-0.9026412335407692,-0.8411048227404938,-0.725096264712825,5464.016053754208,1.001492404220986
log_lik[1615],-0.5335677042103688,2.9726483217661824e-4,0.019363982630564946,-0.5721084598921522,-0.5461834669374737,-0.5332692226314348,-0.5205490753651794,-0.4961883932128491,4243.285980614066,0.9994431025684521
log_lik[1616],-0.5360775589890204,3.044542822883614e-4,0.020287991767383412,-0.5774750254331801,-0.5492430742523664,-0.5351140937257851,-0.5228443720771387,-0.49701216023297673,4440.521181150567,1.0000446940209597
log_lik[1617],-0.5535514311869254,3.534521401564803e-4,0.02278850173217663,-0.6004110110783001,-0.5683653427201203,-0.5529819870165245,-0.5377599026001185,-0.5123157139716972,4156.907054434493,0.9999122620360289
log_lik[1618],-0.5302830442250891,2.899822997257994e-4,0.018585887062362243,-0.5672393000049567,-0.5428832208718575,-0.5301223543060222,-0.5176505560081788,-0.49392514895406814,4107.935425995999,0.9993850105931377
log_lik[1619],-0.5327459332357692,3.0075963817982143e-4,0.019289412907588833,-0.5714350915737257,-0.545449580705163,-0.5322791469537521,-0.5195696072977782,-0.4953372807969667,4113.3807561124695,0.9994817545186492
log_lik[1620],-1.7553571512101982,0.0015828988739539156,0.10716326589747796,-1.9745569541104933,-1.8269564452696554,-1.7523541674715575,-1.6829615827690456,-1.5481935006510739,4583.376577329393,0.9996537272192766
log_lik[1621],-1.881007766607946,0.0019555521124701826,0.1259759119064397,-2.13879802472713,-1.9641021534477066,-1.8772308098494972,-1.7952826116442275,-1.6398640897695413,4149.886645786922,0.9999585967314294
log_lik[1622],-0.5528679424148307,3.3724997380216653e-4,0.02303182992506716,-0.6000050383767317,-0.567706233603301,-0.5520912036685278,-0.5372199620436038,-0.5100828645360599,4663.940921989583,0.9998546605812024
log_lik[1623],-0.5317918055114232,2.874601687689658e-4,0.018908610273261045,-0.5697842801245606,-0.5441112708328809,-0.5316998249436244,-0.518659041580785,-0.49547941181209654,4326.7705883816925,0.9993866772376612
log_lik[1624],-1.30021165553393,0.0013468691290310403,0.09431201330779473,-1.4932007633053381,-1.362129901650657,-1.2986963820305282,-1.2374933903032215,-1.119118727464058,4903.24093859195,0.9997894295228256
log_lik[1625],-0.58433003947197,4.2989225441276947e-4,0.02820701007741941,-0.643024899479552,-0.6026614078173738,-0.5830465200741595,-0.5645467019420183,-0.5337730729904183,4305.215218809919,1.0002115810567107
log_lik[1626],-0.5687850255239815,4.5972492484942e-4,0.02888482198518522,-0.628825170113933,-0.5869429355175497,-0.5670363106462734,-0.5485337650341092,-0.5179182735260734,3947.69225655474,0.9996442116544733
log_lik[1627],-0.5372364031378569,3.5628442667990344e-4,0.02148777275443494,-0.5843340110620093,-0.5501840113458698,-0.5359067530076105,-0.5230742043905053,-0.49744714784746585,3637.3837786038284,0.9994810964037912
log_lik[1628],-1.9771963235624634,0.0015225638962994468,0.10515755511477204,-2.1840144996341575,-2.047885246095697,-1.9745181594872268,-1.9050209582487165,-1.7775132017863087,4770.126604370763,0.9999770921282004
log_lik[1629],-0.5761648349401602,3.873388746657262e-4,0.026640353146185156,-0.6303140825365016,-0.5934429988715629,-0.5750821337479882,-0.5575383077163205,-0.5265396494815875,4730.399087449347,1.000039474925571
log_lik[1630],-1.5395891256990348,0.0018406433094177255,0.1180484456298579,-1.7756375053224747,-1.619101927655627,-1.5390352417933024,-1.4607261494732586,-1.310052637519801,4113.21369301597,1.0004892390797577
log_lik[1631],-0.5479022133051807,3.5794061552394535e-4,0.02241092247160091,-0.5929618653541333,-0.5625915943196473,-0.5470176173996661,-0.5324341125000885,-0.5057299384635129,3920.1032442050937,0.9997254959663842
log_lik[1632],-0.5338111296012268,3.2097165753805013e-4,0.019715339308900594,-0.5731083248110281,-0.5469170991789991,-0.5332842199538002,-0.5205997968662,-0.4960570139401982,3772.898673077093,0.9993823714892693
log_lik[1633],-0.5390085772462567,3.215439646218306e-4,0.02118187235215588,-0.5830909540648344,-0.5529552083888964,-0.5383883597787671,-0.5247254665163171,-0.4985754135813638,4339.582692898859,0.9996257842601987
log_lik[1634],-1.3874717261392977,0.0014848725777613864,0.10217061690624134,-1.5931798767206975,-1.455186091984575,-1.3838016295688575,-1.3164929244679549,-1.1975650779024667,4734.49494884538,0.9996629718182941
log_lik[1635],-0.5346775161614512,2.900165997271441e-4,0.019616800856841227,-0.5751160163102672,-0.5472354957653651,-0.5343154758209098,-0.5214848606480842,-0.4970606025360526,4575.20600757288,0.9994526358243587
log_lik[1636],-1.500492897474319,0.0015802675205306826,0.10576976914512995,-1.707661763447379,-1.5732452340992276,-1.4997917282750048,-1.4285677857326426,-1.2956366299159914,4479.833620576564,0.9999419717967705
log_lik[1637],-0.5312694363910395,3.015607246286963e-4,0.01892478732678636,-0.5693055575575016,-0.5438038207081588,-0.5309336648283307,-0.5183851297595604,-0.4944348106795878,3938.3332215271157,0.9994918383415965
log_lik[1638],-0.5304651826318195,2.867620149941383e-4,0.018626974496152686,-0.5675112752999893,-0.5426083242270856,-0.5305437121637884,-0.5177393039821878,-0.4941773623268257,4219.309593657962,0.9993483963875734
log_lik[1639],-0.540376560571412,3.1028285064029805e-4,0.02117132886139825,-0.5845374640178262,-0.553913473363101,-0.5395354175414466,-0.5260052262124166,-0.5007390837210509,4655.653937274074,0.9994609069254539
log_lik[1640],-2.0962459788256598,0.002292972192290813,0.16133487461882878,-2.426331908974822,-2.2036200239476424,-2.096174980028649,-1.9884570412744806,-1.7885650820713188,4950.612521778687,1.00190867346463
log_lik[1641],-0.5437904926240528,3.6064020638801027e-4,0.024160659170681106,-0.5952227217260743,-0.5592936368279584,-0.5420497480775552,-0.5273278007773978,-0.5000824912087413,4488.169725870165,0.9997093826671509
log_lik[1642],-0.5501632581397331,3.922781766605572e-4,0.026161991002417024,-0.6067718090408831,-0.5656176911716111,-0.5479398188707328,-0.532251728289912,-0.5054011359339029,4447.882315551466,1.0004683198269615
log_lik[1643],-1.496048712476488,0.0016507700437991396,0.113454665859101,-1.7242913576066827,-1.5723193430640698,-1.4955733025094942,-1.4191809440446703,-1.2697705828634982,4723.583139312728,1.0004879944156335
log_lik[1644],-1.1787813455104583,0.001167242275767281,0.08255386475035455,-1.3424349076875162,-1.2339371036703444,-1.1785687082950131,-1.1225387056346612,-1.0215335157259855,5002.104975589322,1.0000621706326358
log_lik[1645],-0.5409596902998314,3.2396209861406604e-4,0.020670953884968767,-0.5827849311936735,-0.55449177930936,-0.5401074183205554,-0.5271300638316442,-0.5025501471602273,4071.295535014687,0.9996995836210838
log_lik[1646],-1.3806321938446782,0.0013473420604274188,0.0957616975289808,-1.5717521044651206,-1.4452661008854903,-1.3801672113513785,-1.3161458102031536,-1.190292173835254,5051.588164279282,1.0005849285025485
log_lik[1647],-1.6264022373068618,0.0016485042621523407,0.10858558345288265,-1.8461393278317109,-1.6982148470789211,-1.6258338291474894,-1.5535312853552972,-1.4188629241610118,4338.745635635248,1.0001040152721352
log_lik[1648],-0.5321958758599088,2.881816666551556e-4,0.018979020133713834,-0.569682126206815,-0.5446999843215046,-0.5318258611585878,-0.5192093086245128,-0.495091404788935,4337.254193726164,0.9993942034581655
log_lik[1649],-1.4782653194171507,0.0014080588005499833,0.09864933573147842,-1.6776466660262253,-1.5437488402445663,-1.4773359816546658,-1.4122476177852936,-1.2874633519430376,4908.476858174417,1.0001962427640816
log_lik[1650],-0.5349252415595067,3.1005917162234986e-4,0.02009584059019309,-0.5754175992509982,-0.5481692012024866,-0.5344610228017618,-0.5215240141037272,-0.49658174267300736,4200.714726256331,0.9996885113678953
log_lik[1651],-0.5551957745661239,5.164797458086267e-4,0.03052388287455188,-0.6267253251789008,-0.5730857384691211,-0.5513528873951659,-0.5334517199810798,-0.5064590193770157,3492.7939565168267,0.9996673540237746
log_lik[1652],-1.3634084309754797,0.0014491125508172263,0.09561079081013793,-1.5571809460310544,-1.4264475943335067,-1.363063260001407,-1.2979123872682892,-1.1782544239569932,4353.209665990645,1.000287957007708
log_lik[1653],-0.5332688967734498,3.1812384535176604e-4,0.019750179626562753,-0.5728172694469775,-0.5461295448061255,-0.5328771124595593,-0.519966157437073,-0.49544391149811856,3854.336723742867,0.9996225792076111
log_lik[1654],-0.5562358184701309,3.9397574082824236e-4,0.026813572100618036,-0.6140167817863782,-0.5725386400409693,-0.5542317916133038,-0.5377943179047895,-0.5091795247341236,4632.019588295114,1.0001348967438053
log_lik[1655],-1.831074444702984,0.0018025386902216463,0.1183501206662776,-2.0652008387400165,-1.9088450957684342,-1.829362618783565,-1.750649416391923,-1.5982805990225406,4310.902688509935,0.9999112438329617
log_lik[1656],-2.2250015671299455,0.0020303293244630233,0.1451156335897695,-2.518283388262568,-2.3233927665649303,-2.219963189117192,-2.127428399148839,-1.9513998952389768,5108.523907115812,1.0004646898338516
log_lik[1657],-0.5844290553469415,4.883467071596921e-4,0.03437237743255909,-0.6578310562135737,-0.6053462223334237,-0.5815605992332215,-0.5602517718689692,-0.5249692228729854,4954.075450782994,0.9998569408917742
log_lik[1658],-0.5924501759377108,4.6069817787669487e-4,0.029936822974212532,-0.6570149430805898,-0.6113739657987209,-0.5899846065301679,-0.5714564405738328,-0.5405908391056571,4222.585279327538,1.0003275469578718
log_lik[1659],-1.277651582596044,0.0011041452306139645,0.07229594147677917,-1.416096320453463,-1.3261310816646756,-1.2776485817149843,-1.228450489151058,-1.1385671122962207,4287.2166801747435,0.9998210512671035
log_lik[1660],-0.561518032208387,4.23567102466195e-4,0.02477962668617511,-0.6126286803911242,-0.5777501618697515,-0.560706323347409,-0.5447896501807198,-0.5160370081763151,3422.512748424113,0.999867539506568
log_lik[1661],-0.5320629159029566,2.94165738452806e-4,0.018836855719657816,-0.5685675950590164,-0.5447616401803808,-0.5319190351462575,-0.5196500674210176,-0.4950508543082903,4100.460613817272,0.9994962379823256
log_lik[1662],-0.5380278499680095,3.061471123739391e-4,0.019655627519082727,-0.5772298237647386,-0.5508963644212623,-0.5378729632680734,-0.5252324006946196,-0.4998641581249518,4122.052246632269,0.99952671400646
log_lik[1663],-2.2719919669492143,0.002850555166460995,0.17895690044209087,-2.632148041057457,-2.388046407694409,-2.2698474365567725,-2.1508203442784266,-1.9317625025240917,3941.2864268247995,0.9995537685727753
log_lik[1664],-1.289694041631524,0.0013989564999928085,0.08231117010376172,-1.4505784674319384,-1.3440581748627212,-1.2890849623427076,-1.2330738433860629,-1.136058730914407,3461.8570450229063,0.999985155663717
log_lik[1665],-1.1177255008307008,0.001403655462360465,0.09129590071303137,-1.2995742966829413,-1.1788804358187062,-1.1155214744443014,-1.0556835502103787,-0.9447998373484611,4230.4007960264735,0.9998318591877633
log_lik[1666],-2.337280722651727,0.0017641772726663151,0.11418037560679786,-2.5549568921337285,-2.416383522996145,-2.335636603924421,-2.258550670911838,-2.1145819706320474,4188.885494541312,0.9999040374024354
log_lik[1667],-1.497447672030316,0.0015201324314877448,0.10583374312031434,-1.7118730162119644,-1.5663594044462004,-1.4959541323317058,-1.4261921976623642,-1.2941032063452298,4847.138884977925,1.0000329292990782
log_lik[1668],-1.4814316490511763,0.0019010835597414843,0.13176973455714425,-1.747434004671728,-1.5658468300722848,-1.4787673701174793,-1.3930108999438924,-1.2341000616827513,4804.286848653466,0.9992836768356044
log_lik[1669],-0.5301535270576474,2.9405767370453223e-4,0.018611451750557655,-0.5671423440125996,-0.5424667346955278,-0.5301515184674972,-0.5175963523830803,-0.49401293534386215,4005.8572325707755,0.9993486258347387
log_lik[1670],-0.9884833127294959,0.0011603841781045348,0.07729890068336427,-1.136737389639058,-1.0413061232342378,-0.9872525299883128,-0.9353421595191184,-0.839880468548691,4437.547737642704,0.9999941790933329
log_lik[1671],-1.288502651882866,0.001103829334885305,0.07224166692260207,-1.4255256609723115,-1.3371994821561557,-1.289001571509544,-1.2393994704640439,-1.1486451130178668,4283.232546512059,0.9998214345968476
log_lik[1672],-0.5294730749070986,2.856722798693868e-4,0.018506725894111103,-0.5654554139103806,-0.5416742932773242,-0.5296162861815379,-0.5169321931201938,-0.4933858872551434,4196.845519245835,0.9993420892722101
log_lik[1673],-0.5414971512332485,3.4665831328534007e-4,0.02111329818708198,-0.5838557332587252,-0.5554508168590093,-0.5408714746922454,-0.5270732707090717,-0.501687554135302,3709.444892644433,0.999696862332873
log_lik[1674],-1.4142245376935574,0.0017424809420540596,0.12263303984746013,-1.6580833857368522,-1.4976151619372433,-1.4127675184604667,-1.3320904133145777,-1.1789099741777265,4953.120730677302,1.0001389718063132
log_lik[1675],-0.5514260593578856,5.003265748220022e-4,0.0314483124579016,-0.6309280413522739,-0.5668702831997089,-0.5469745704423192,-0.5304279907205727,-0.5030096982101072,3950.822783371658,0.9994042907917091
log_lik[1676],-1.4590544435580803,0.0017834839876458806,0.114733725686077,-1.6882704482865376,-1.5340878769792963,-1.4574888574702707,-1.3826519567058575,-1.2389201679833208,4138.507663748039,1.0015892521222232
log_lik[1677],-0.5301710445309848,2.905074377018769e-4,0.018600661030270166,-0.5665033087813142,-0.5425232400030727,-0.5301357033624223,-0.5175598355570586,-0.49349375885906005,4099.60718073562,0.9993215436770242
log_lik[1678],-0.5504296042090848,3.8793063700454496e-4,0.025556909206415925,-0.6056869366858637,-0.5659239200610302,-0.5487763850527136,-0.5329538185727263,-0.5050338948947536,4340.187592140876,0.999649556741546
log_lik[1679],-2.271562621523958,0.0021241851696835934,0.1313561065211139,-2.53732685178266,-2.3592650477078783,-2.271230167038724,-2.180107331922658,-2.020785544537398,3823.981561779325,0.9995435969181042
log_lik[1680],-0.5494243104612098,3.593703637092728e-4,0.022267461585927847,-0.5944021134266793,-0.5638617492039367,-0.5486297798701387,-0.5347907805903223,-0.506851124262055,3839.3429316898823,0.9996436187254742
log_lik[1681],-0.5570827911980224,3.5293268639027727e-4,0.025162811742986266,-0.6109964265584077,-0.5730589635839093,-0.5562389406451069,-0.5398365496760752,-0.5109432689047585,5083.1692840058395,0.9998047646749006
log_lik[1682],-1.0956040924098702,0.0010565601449864502,0.06760293849037473,-1.2300421841265412,-1.141425386629952,-1.0944798178832746,-1.048868306421414,-0.9669070948508663,4093.9515503159673,1.0000886387079242
log_lik[1683],-0.5837615337392191,4.813976862625746e-4,0.03343309604048594,-0.6563675030550237,-0.6038919654505015,-0.5811859419382565,-0.5608414814414315,-0.5235747157654645,4823.310212409312,1.0000116992657915
log_lik[1684],-1.224220742854508,0.0011844086182459775,0.08292832372276629,-1.396062328975242,-1.2785189134479298,-1.2219352111291273,-1.167921394429437,-1.0698805668947151,4902.331282194577,0.9998202312411361
log_lik[1685],-1.0911716657811372,0.0014566651548188483,0.10558199114640762,-1.3067291952553768,-1.159458250021197,-1.0877903042119823,-1.0175487998029502,-0.8905895552222536,5253.63906956204,1.0014383382088836
log_lik[1686],-1.2454334954212714,0.001448615307290367,0.10785158609899016,-1.46087957810441,-1.317444608863091,-1.2426510742688115,-1.1696305386301977,-1.0394953814833896,5543.026216975386,1.0004428993962362
log_lik[1687],-0.5834348478447626,4.317437337131621e-4,0.028036291267295486,-0.6415842312295339,-0.6019516200863684,-0.5821371012655732,-0.5652163003355635,-0.5308296970022158,4216.858619097968,0.9999669590059934
log_lik[1688],-2.004367212422868,0.0013474158370775937,0.09015919143642226,-2.1841421070373657,-2.0660898567693877,-2.0040982534981255,-1.941593564169163,-1.8343296627767198,4477.3054241359,0.9994664571998637
