parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,khat
log_lik[1963],-1.855764785,NA,0.1777074289311737,-2.2280615000000004,-1.97086,-1.8535650000000001,-1.730965,-1.5223470000000001,NA,1.02165052953638
log_lik[1964],-2.2216305825,NA,0.15444053524809376,-2.5213694999999996,-2.3283400000000003,-2.21969,-2.1153375,-1.923152,NA,1.0470888086226813
log_lik[1965],-0.57352166175,NA,0.029998533164053785,-0.6421574,-0.590881,-0.5702210000000001,-0.5519987500000001,-0.52486795,NA,1.0585630386982656
log_lik[1966],-1.679388705,NA,0.0999843612143662,-1.88708825,-1.742255,-1.6744,-1.6105749999999999,-1.49560775,NA,1.0805076641256837
log_lik[1967],-0.59036486025,NA,0.0339000629925439,-0.664867625,-0.61071725,-0.5866795,-0.5669725,-0.5352186999999999,NA,1.0502973088436585
log_lik[1968],-1.00497509675,NA,0.1268321021906696,-1.2631,-1.08796,-1.001525,-0.9150782500000001,-0.77200845,NA,1.0489845685551473
log_lik[1969],-1.22703363975,NA,0.13426201219087022,-1.50858175,-1.3122025,-1.2219799999999998,-1.12947,-0.9853428249999999,NA,1.0329205963867287
log_lik[1970],-0.565309642,NA,0.024789874267377523,-0.620823025,-0.5802955000000001,-0.5633684999999999,-0.54793375,-0.52357995,NA,1.0590550907307166
log_lik[1971],-0.62295097725,NA,0.03881016904047144,-0.706567175,-0.6460085,-0.6201375,-0.59561325,-0.5568316500000001,NA,1.052056278955331
log_lik[1972],-0.5598298665,NA,0.025423683179356192,-0.618639975,-0.57407275,-0.556784,-0.5414405,-0.51974665,NA,1.0570942646220378
log_lik[1973],-1.94740243,NA,0.18703228805459984,-2.3169589999999998,-2.073525,-1.946925,-1.8223925000000003,-1.5832147499999998,NA,1.0479365247758279
log_lik[1974],-0.550069056,NA,0.01883698144205502,-0.591086825,-0.56114,-0.548616,-0.53748325,-0.51680785,NA,1.0574672157398062
log_lik[1975],-0.618787043,NA,0.04690546653173049,-0.72404155,-0.6471577500000001,-0.613911,-0.58455425,-0.5440104749999999,NA,1.0492528913463985
log_lik[1976],-1.31168006475,NA,0.11201939378632221,-1.54169225,-1.3847650000000002,-1.3088250000000001,-1.2352975000000002,-1.102269,NA,1.047581036532628
log_lik[1977],-2.1235197775,NA,0.15065846498419327,-2.41978425,-2.22631,-2.12132,-2.01794,-1.8335044999999999,NA,1.053994278294081
log_lik[1978],-1.3311009875,NA,0.16997540415403656,-1.680709,-1.4389825,-1.32654,-1.2148625,-1.016157,NA,1.064021396246757
log_lik[1979],-0.5618488955,NA,0.025799036349682163,-0.6206846749999999,-0.57614875,-0.5585845,-0.543674,-0.5212578999999999,NA,1.0549916078676693
log_lik[1980],-1.66458691225,NA,0.2070140395328348,-2.1005915,-1.7967724999999999,-1.658065,-1.5196100000000001,-1.290308,NA,1.0744350837340486
log_lik[1981],-1.84621948,NA,0.13707178343146664,-2.1200539999999997,-1.93951,-1.8444250000000002,-1.7541975,-1.5851179999999998,NA,1.0476855484070913
log_lik[1982],-0.5586422205,NA,0.0249367781929531,-0.6180356,-0.5714415,-0.5554695000000001,-0.5412309999999999,-0.520342025,NA,1.0590162647235175
log_lik[1983],-1.41586906,NA,0.11974680403808584,-1.6524222499999999,-1.4945625000000002,-1.411945,-1.3343075000000002,-1.1933179999999999,NA,1.0403679288215697
log_lik[1984],-0.96597065375,NA,0.09982822295770426,-1.17177175,-1.0291199999999998,-0.9624975,-0.8968565,-0.7853715499999999,NA,1.0410472365462062
log_lik[1985],-0.55960216075,NA,0.02720783272015139,-0.626655275,-0.57318175,-0.5549375,-0.5410115,-0.5195576,NA,1.0585209164991403
log_lik[1986],-0.664483903,NA,0.05809697894763811,-0.796076675,-0.69869075,-0.6587160000000001,-0.6219647500000001,-0.567258075,NA,1.05371995410305
log_lik[1987],-0.84851612575,NA,0.09055645328575072,-1.0316637499999999,-0.9084615,-0.843677,-0.7881807500000001,-0.6778405499999999,NA,1.0356760888837808
log_lik[1988],-1.0962029455,NA,0.09785537024564886,-1.2906335,-1.1597975,-1.0947200000000001,-1.0299325,-0.9134514499999999,NA,1.056909682035032
log_lik[1989],-1.24585327775,NA,0.12143158920067532,-1.4925965,-1.3263625000000001,-1.24064,-1.1643075,-1.01991525,NA,1.0433794304247885
log_lik[1990],-0.721428208,NA,0.059951056255472014,-0.848460775,-0.76014275,-0.717781,-0.679528,-0.6143102749999999,NA,1.0584069825953923
log_lik[1991],-1.41547857575,NA,0.14261688184957583,-1.70769,-1.5095975,-1.4115600000000001,-1.3156475,-1.147805,NA,0.9956348300939037
log_lik[1992],-0.65826558775,NA,0.048652630280449326,-0.76534365,-0.686744,-0.6546609999999999,-0.623827,-0.5761284249999999,NA,1.0480467019052808
log_lik[1993],-0.54643659675,NA,0.017263627301223206,-0.58439675,-0.5562042500000001,-0.54538,-0.5347999999999999,-0.5166416,NA,1.0618359017060564
log_lik[1994],-2.163921925,NA,0.14989555382418285,-2.4512465,-2.2643174999999998,-2.162735,-2.0666575,-1.87280925,NA,1.0433688316030496
log_lik[1995],-0.5674489295,NA,0.0266955846882025,-0.629689675,-0.582925,-0.5642415000000001,-0.54868225,-0.5247858499999999,NA,1.0565553584459557
log_lik[1996],-0.606727116,NA,0.05388067986218851,-0.7390109750000001,-0.6345492500000001,-0.597068,-0.56826775,-0.5311119000000001,NA,1.0511755749741976
log_lik[1997],-1.196819482,NA,0.11090974685247856,-1.4211767499999999,-1.26939,-1.195905,-1.12292,-0.985752175,NA,1.0332801688726876
log_lik[1998],-1.245294503,NA,0.10460001058265929,-1.45764125,-1.31103,-1.242625,-1.1742275,-1.0555890000000001,NA,1.0358019857523457
log_lik[1999],-1.12999900675,NA,0.08169231826237082,-1.2882705,-1.18524,-1.12869,-1.0758275000000002,-0.971110575,NA,1.036792959339723
log_lik[2000],-1.34865986625,NA,0.11004347099490275,-1.572023,-1.4172524999999998,-1.3450600000000001,-1.2732575000000002,-1.14587525,NA,1.034718689842706
log_lik[2001],-0.57321246725,NA,0.030311770418055353,-0.642662775,-0.5910985,-0.569412,-0.5514727500000001,-0.52472765,NA,1.0566482584093053
log_lik[2002],-0.56793979075,NA,0.026654745087402086,-0.6265152,-0.58339275,-0.5653575,-0.5495304999999999,-0.524440525,NA,1.055984758814236
log_lik[2003],-0.55016819175,NA,0.017852627237308807,-0.5896744,-0.560241,-0.5487055000000001,-0.53818225,-0.519416,NA,1.0566994711494293
log_lik[2004],-1.167961558,NA,0.11196572543929888,-1.3911007499999999,-1.244265,-1.165905,-1.0899725,-0.9606653999999999,NA,1.046909558163943
log_lik[2005],-1.25510699025,NA,0.10145099382412756,-1.4549557499999999,-1.3215225,-1.2542149999999999,-1.1853275,-1.0625485000000001,NA,1.0722143728361717
log_lik[2006],-0.5542939165,NA,0.0224604982263678,-0.607562625,-0.5658587500000001,-0.551706,-0.53896775,-0.517831825,NA,1.0558080372216163
log_lik[2007],-0.54745196425,NA,0.016165191254483995,-0.582199,-0.5571655000000001,-0.5465709999999999,-0.53670975,-0.517918075,NA,1.0601682157793582
log_lik[2008],-0.65108943875,NA,0.06620406908323341,-0.802627975,-0.6887582499999999,-0.6417935,-0.6031117500000001,-0.549673075,NA,1.045861896642218
log_lik[2009],-0.58305287725,NA,0.03106585170000404,-0.6509940249999999,-0.60170325,-0.579881,-0.5609845,-0.531857725,NA,1.051310525371253
log_lik[2010],-0.87331454675,NA,0.09816354448907423,-1.0714315,-0.93763825,-0.8689024999999999,-0.80802375,-0.6877566,NA,1.0623017738801348
log_lik[2011],-1.8757200075,NA,0.15860449114125824,-2.19937225,-1.97753,-1.870975,-1.76821,-1.5811217499999999,NA,1.036113942605459
log_lik[2012],-0.58007407025,NA,0.028952307304813935,-0.6457442000000001,-0.5975765000000001,-0.577893,-0.5595559999999999,-0.5298917000000001,NA,1.0549920168095859
log_lik[2013],-1.18564111325,NA,0.0972259104265679,-1.37510925,-1.2518825000000002,-1.18681,-1.1204975000000001,-0.9980435750000001,NA,1.0435014393218236
log_lik[2014],-0.6526150685,NA,0.06388062515417986,-0.800507125,-0.6910255000000001,-0.6443135,-0.60708425,-0.552744175,NA,1.0642156554551228
log_lik[2015],-1.20984639,NA,0.14440819537416213,-1.50814175,-1.3008324999999998,-1.204085,-1.1145575,-0.938752625,NA,1.051400499009815
log_lik[2016],-0.55745994025,NA,0.028036543326141326,-0.6304992500000001,-0.5687735,-0.551919,-0.5389525,-0.5190459249999999,NA,1.0563458466703266
log_lik[2017],-0.5473264695,NA,0.017467805383341594,-0.585816525,-0.5575785,-0.5461659999999999,-0.53584875,-0.5161160250000001,NA,1.0578368621311434
log_lik[2018],-1.422027733,NA,0.10209886201601591,-1.6203705000000002,-1.490985,-1.422635,-1.3536424999999999,-1.2246977499999998,NA,1.0408466662425613
log_lik[2019],-1.2114786135,NA,0.10809653304238352,-1.4218642499999998,-1.2884475000000002,-1.2083300000000001,-1.1362025,-1.0061355,NA,1.0494190390595763
log_lik[2020],-1.9926488925,NA,0.11956252076462481,-2.2214270000000003,-2.0733575,-1.99249,-1.9171575,-1.75622075,NA,1.0473266863552129
log_lik[2021],-1.25575005625,NA,0.09685865584520365,-1.443624,-1.3197125,-1.255705,-1.19181,-1.0684215,NA,1.0424334204520729
log_lik[2022],-0.689141786,NA,0.05413000602636034,-0.803794875,-0.72417825,-0.685229,-0.65044075,-0.5919161249999999,NA,1.0557371653411267
log_lik[2023],-0.54455290125,NA,0.015260950506852153,-0.5756465749999999,-0.554158,-0.5437775,-0.5344819999999999,-0.516657675,NA,1.0572804712176966
log_lik[2024],-1.03428891475,NA,0.11205972303211582,-1.2557145,-1.1115225,-1.03145,-0.9551995,-0.8291559749999999,NA,1.025734037708901
log_lik[2025],-1.3976142735,NA,0.13597743253107147,-1.6747115,-1.4885650000000001,-1.3966750000000001,-1.3068,-1.1377929999999998,NA,1.0266871411632734
log_lik[2026],-1.327086677,NA,0.10951764793072044,-1.5418115,-1.3997324999999998,-1.3268550000000001,-1.2514875,-1.11962275,NA,1.0383528484858926
log_lik[2027],-1.87371496,NA,0.1325065932760095,-2.14100675,-1.9589825,-1.87091,-1.78694,-1.62111725,NA,1.072134341121025
log_lik[2028],-2.4872900125,NA,0.14427970538721502,-2.7673435,-2.58296,-2.485605,-2.389905,-2.21118375,NA,1.0322348808799053
log_lik[2029],-1.67108595,NA,0.12633080920577577,-1.92673125,-1.7540524999999998,-1.67079,-1.5864075,-1.4321879999999998,NA,1.035875270873796
log_lik[2030],-1.564866186,NA,0.12810541872561082,-1.81662325,-1.6483450000000002,-1.5649,-1.482575,-1.3109662500000001,NA,1.0409309582361368
log_lik[2031],-2.14120901,NA,0.14090299948878368,-2.420408,-2.2357575,-2.1361499999999998,-2.04723,-1.86941025,NA,1.0291480174663852
log_lik[2032],-1.28770634825,NA,0.11646056897430337,-1.5200035,-1.36627,-1.285715,-1.207845,-1.0687827499999998,NA,1.0845323708132382
log_lik[2033],-0.59015546725,NA,0.03577489736119768,-0.6712882,-0.611821,-0.5856304999999999,-0.5647584999999999,-0.53319915,NA,1.0479286593285302
log_lik[2034],-1.50920043525,NA,0.14117799721667446,-1.78977125,-1.60489,-1.508105,-1.4113675,-1.2396427499999998,NA,1.0481015612151336
log_lik[2035],-1.469822074,NA,0.14077819564692898,-1.75560975,-1.5627325,-1.46862,-1.3755,-1.1978659999999999,NA,1.0239721312907042
log_lik[2036],-0.5562530275,NA,0.023480158450262967,-0.609791175,-0.5691200000000001,-0.55316,-0.54010575,-0.519564475,NA,1.056374044622294
log_lik[2037],-1.2159391557500001,NA,0.13420620783688617,-1.49614025,-1.301525,-1.2110349999999999,-1.1188449999999999,-0.974615325,NA,1.0348445622669622
log_lik[2038],-2.149679275,NA,0.1280563110938978,-2.3902820000000005,-2.2367,-2.150145,-2.0640425000000002,-1.89537425,NA,1.0268947880089676
log_lik[2039],-0.9757393515,NA,0.09976775161528421,-1.180542,-1.0390350000000002,-0.9721675000000001,-0.907078,-0.794848575,NA,1.0402503588736007
log_lik[2040],-1.37152271675,NA,0.12727507882897088,-1.6351825000000002,-1.4548925000000001,-1.371105,-1.2846199999999999,-1.12735825,NA,1.0535163585923182
log_lik[2041],-1.324994542,NA,0.13087035795344193,-1.5891374999999999,-1.4099325,-1.32489,-1.234995,-1.0781177499999999,NA,1.027480994091269
log_lik[2042],-0.543867352,NA,0.014657444769139882,-0.573228475,-0.5533195,-0.543193,-0.5343407499999999,-0.5161965,NA,1.0609342739395276
log_lik[2043],-0.661546736,NA,0.05539085365032143,-0.7862825999999999,-0.69471675,-0.6569495,-0.6217867499999999,-0.568338475,NA,1.052387273095701
log_lik[2044],-0.54517098,NA,0.01611683878948481,-0.5797536500000001,-0.5548485,-0.544286,-0.534593,-0.5159164249999999,NA,1.0582962181653872
log_lik[2045],-0.57146062025,NA,0.025661799707212527,-0.62779835,-0.58674125,-0.569446,-0.553406,-0.527091875,NA,1.0589883106319375
log_lik[2046],-2.3321380275,NA,0.13522109696789378,-2.59948075,-2.421325,-2.32952,-2.24111,-2.069435,NA,1.0445189074303791
log_lik[2047],-0.5594393315,NA,0.022822597230786335,-0.610232675,-0.5724345000000001,-0.5575699999999999,-0.54372125,-0.5206501,NA,1.056081001651516
log_lik[2048],-0.55927834875,NA,0.025382556264859524,-0.6182653999999999,-0.57311825,-0.5559075,-0.5418605000000001,-0.520107625,NA,1.0543141206092501
log_lik[2049],-0.627287533,NA,0.045414709584297316,-0.728529475,-0.6545890000000001,-0.6224350000000001,-0.5951645,-0.5526707,NA,1.0580065494069506
log_lik[2050],-1.120486108,NA,0.10574887765670736,-1.34434,-1.184945,-1.1173,-1.0460924999999999,-0.9289274750000001,NA,1.041079688817745
log_lik[2051],-0.5626448165,NA,0.028376504121444626,-0.6311679,-0.5770245,-0.5580855,-0.543043,-0.5202031749999999,NA,1.0555843966033487
log_lik[2052],-1.115254855,NA,0.1329260511093172,-1.383578,-1.2032975,-1.11134,-1.0239825,-0.865811225,NA,1.0146766690680282
log_lik[2053],-0.9692559865,NA,0.10165646007870441,-1.1756907499999998,-1.033825,-0.9651510000000001,-0.89835825,-0.7828242750000001,NA,1.0421191169426804
log_lik[2054],-0.620608962,NA,0.03792457209981139,-0.701474275,-0.64484425,-0.6178575,-0.593816,-0.5538088999999999,NA,1.0522205259906698
log_lik[2055],-0.566247383,NA,0.02662828321561614,-0.628977025,-0.58078825,-0.5632215,-0.547597,-0.5224452749999999,NA,1.0547863261956514
log_lik[2056],-0.6794021805,NA,0.05181043436434567,-0.789097475,-0.71319475,-0.6757065,-0.6427830000000001,-0.586041425,NA,1.0568231430740942
log_lik[2057],-0.631610535,NA,0.04493711326341947,-0.7270900250000001,-0.659158,-0.6268605,-0.5998384999999999,-0.556342475,NA,1.0538975960211845
log_lik[2058],-1.23595528575,NA,0.12798190519544134,-1.49047325,-1.3204,-1.23386,-1.149955,-0.9904322,NA,1.032445673474959
log_lik[2059],-0.94810484675,NA,0.0955783057285111,-1.1417745,-1.0071575,-0.944743,-0.8844479999999999,-0.7653834749999999,NA,1.041124133950665
log_lik[2060],-0.604633442,NA,0.04260068579635441,-0.7002988,-0.6298287499999999,-0.599661,-0.573803,-0.5359936249999999,NA,1.0509926980362636
log_lik[2061],-0.610948253,NA,0.0353311576337505,-0.687343775,-0.6317445,-0.6080185,-0.586174,-0.5513751,NA,1.0527960414417328
log_lik[2062],-1.13711490125,NA,0.1146423512362022,-1.3699709999999998,-1.2099875,-1.132735,-1.0575,-0.9301389250000001,NA,1.0557073464266276
log_lik[2063],-0.5457723885,NA,0.01700182804731025,-0.582284025,-0.5557960000000001,-0.5446515000000001,-0.534741,-0.5158683999999999,NA,1.0599212299944596
log_lik[2064],-0.6735519765,NA,0.06021574147454533,-0.809988,-0.7087870000000001,-0.667763,-0.62985275,-0.5725168,NA,1.0537405991950557
log_lik[2065],-0.608606517,NA,0.03816229926231457,-0.694493375,-0.630916,-0.6051880000000001,-0.5823812500000001,-0.5456099,NA,1.0525042897297419
log_lik[2066],-0.5438651925,NA,0.014979594880307643,-0.574843625,-0.5534187500000001,-0.5434475,-0.5339705,-0.5159647749999999,NA,1.0618675510949873
log_lik[2067],-0.585176118,NA,0.03178731027083987,-0.65561475,-0.60465675,-0.5824199999999999,-0.5630609999999999,-0.5319906499999999,NA,1.0549270139881135
log_lik[2068],-0.616843682,NA,0.04881242832697599,-0.731066325,-0.64355075,-0.610685,-0.5816680000000001,-0.541463425,NA,1.0499295076448978
log_lik[2069],-0.72534852025,NA,0.060268777460661505,-0.8522578749999999,-0.76183075,-0.7208680000000001,-0.68265475,-0.6221479,NA,1.0482222857082661
log_lik[2070],-0.64665458625,NA,0.04406372613048834,-0.741769175,-0.673976,-0.6440475,-0.61552175,-0.5681800749999999,NA,1.0539640768280778
log_lik[2071],-0.5720060555,NA,0.026322081489110975,-0.6288891249999999,-0.5875042500000001,-0.569581,-0.55338675,-0.52772225,NA,1.056488033421687
log_lik[2072],-0.691816763,NA,0.06026877361742705,-0.82179285,-0.7291195,-0.686625,-0.64858075,-0.590574,NA,1.043486668926071
log_lik[2073],-0.64064523325,NA,0.04162869929440001,-0.730691075,-0.6654925,-0.6373685,-0.61157525,-0.569633775,NA,1.0500043873612512
log_lik[2074],-0.92446215125,NA,0.12111613622616911,-1.1748975,-1.0057025,-0.9197960000000001,-0.84102725,-0.6935973249999999,NA,1.048897944496131
log_lik[2075],-0.6047299795,NA,0.0376503460975712,-0.68840605,-0.6277135,-0.600956,-0.5777635,-0.5412291499999999,NA,1.05668512696024
log_lik[2076],-0.61747761525,NA,0.04239307589025097,-0.71363395,-0.6440565,-0.6134949999999999,-0.58711975,-0.5475343749999999,NA,1.0523637605934872
log_lik[2077],-1.10530007875,NA,0.11482991004589295,-1.340438,-1.1783774999999999,-1.1010900000000001,-1.025145,-0.8962360749999999,NA,1.056487253149477
log_lik[2078],-1.17747046,NA,0.1197479213454018,-1.418225,-1.2572975,-1.175765,-1.0928874999999998,-0.9549966249999998,NA,1.0426041927162903
log_lik[2079],-1.27775585375,NA,0.13989727925412102,-1.5546935000000002,-1.3693575,-1.27479,-1.1831575,-1.01110675,NA,1.0595914113605265
log_lik[2080],-0.6492118625,NA,0.04444824689152012,-0.7472844,-0.6758520000000001,-0.6456035,-0.6177515,-0.5736576999999999,NA,1.0445675038710025
log_lik[2081],-1.356281136,NA,0.13626272815745952,-1.626411,-1.4466475,-1.353105,-1.2651925,-1.09019575,NA,1.028562549733459
log_lik[2082],-1.29991784225,NA,0.18930144897259152,-1.7071199999999997,-1.4209975,-1.292615,-1.16831,-0.953872525,NA,1.0870453140855074
log_lik[2083],-0.5650624985,NA,0.02183013614812238,-0.614846925,-0.57759525,-0.562738,-0.549891,-0.528658175,NA,1.0582809905896062
log_lik[2084],-0.57742046,NA,0.027396033412094126,-0.638489275,-0.59320525,-0.5752459999999999,-0.55812575,-0.530810675,NA,1.0516844267317507
log_lik[2085],-0.65795714675,NA,0.046512887320063485,-0.760822675,-0.68606175,-0.6548335000000001,-0.62621275,-0.5763882999999999,NA,1.0563216920879175
log_lik[2086],-0.57804984725,NA,0.02953850886493607,-0.642219975,-0.595531,-0.575035,-0.55734225,-0.529361475,NA,1.0520302556426395
log_lik[2087],-0.55880639125,NA,0.02622962545123361,-0.6225108249999999,-0.57202425,-0.554793,-0.5408355,-0.519647775,NA,1.0565623764065424
log_lik[2088],-2.0686382375,NA,0.1402836058118819,-2.34263125,-2.1632049999999996,-2.062405,-1.9730075,-1.8050165,NA,1.0478119949808773
log_lik[2089],-1.58900990775,NA,0.14574963215387562,-1.8825,-1.6843424999999999,-1.5879400000000001,-1.4922725000000001,-1.3054579999999998,NA,0.9980874603082205
log_lik[2090],-1.1572098072500001,NA,0.1143554990126435,-1.3919692499999998,-1.2291725,-1.155675,-1.0785200000000001,-0.94889695,NA,1.0389834179328967
log_lik[2091],-0.54968800675,NA,0.01897879356666317,-0.590896675,-0.5608465,-0.548114,-0.53657925,-0.517109175,NA,1.0589586207898791
log_lik[2092],-0.58505427375,NA,0.03191060949628533,-0.6564452749999999,-0.604247,-0.582294,-0.561957,-0.53133505,NA,1.0575583422715307
log_lik[2093],-0.55377455325,NA,0.020164867015507498,-0.598226475,-0.565585,-0.552446,-0.539865,-0.5185913,NA,1.056012518043699
log_lik[2094],-1.060489049,NA,0.0892270985814114,-1.24709175,-1.1153775000000001,-1.0567549999999999,-0.999213,-0.9050980249999999,NA,1.0501507983911913
log_lik[2095],-0.56051725525,NA,0.023941836574869157,-0.6140913,-0.57398925,-0.5580419999999999,-0.5439735,-0.520769175,NA,1.057032903213422
log_lik[2096],-0.59704344475,NA,0.035155767048880425,-0.674558825,-0.6184824999999999,-0.5936505000000001,-0.57173575,-0.538694425,NA,1.05061587347354
log_lik[2097],-0.60684349225,NA,0.034643546119318774,-0.6813184,-0.62867425,-0.604654,-0.5824914999999999,-0.546184475,NA,1.0524949700522417
log_lik[2098],-0.58467386425,NA,0.0390207705750526,-0.6780232749999999,-0.6050329999999999,-0.5787045,-0.556701,-0.5274622,NA,1.0531098331243107
log_lik[2099],-1.216649105,NA,0.1370131047929385,-1.4915492499999998,-1.3066675,-1.212475,-1.1257875,-0.9508019499999999,NA,1.0492013438781747
log_lik[2100],-2.117508335,NA,0.14761844241222993,-2.4105615,-2.2159675,-2.1162650000000003,-2.0192,-1.832321,NA,1.0275639072192915
log_lik[2101],-0.91705768125,NA,0.10086710510160907,-1.120261,-0.9825932500000001,-0.9126099999999999,-0.846843,-0.7318089999999999,NA,1.042704047353309
log_lik[2102],-0.545501524,NA,0.015988362742639473,-0.579998025,-0.5550735,-0.544287,-0.5350235000000001,-0.5169235,NA,1.057922105871916
log_lik[2103],-0.60508809125,NA,0.0404525324630683,-0.6952897250000001,-0.63007125,-0.600285,-0.5758982500000001,-0.5396388,NA,1.0480042374490142
log_lik[2104],-1.213685802,NA,0.12717388905138866,-1.4668444999999999,-1.2961425000000002,-1.211835,-1.12829,-0.969874075,NA,1.0313154959875415
log_lik[2105],-0.5445260925,NA,0.015846913290153718,-0.578506575,-0.5540525000000001,-0.543858,-0.5340779999999999,-0.51555955,NA,1.0589492376346772
log_lik[2106],-0.55536115575,NA,0.020683799499159303,-0.600946925,-0.56764175,-0.5538675,-0.5409647499999999,-0.519426175,NA,1.0619574729717398
log_lik[2107],-1.362152333,NA,0.11131221789383561,-1.5798365,-1.4373300000000002,-1.36193,-1.28498,-1.148646,NA,1.0397839993558657
log_lik[2108],-0.6330231235,NA,0.045377646114562596,-0.731385675,-0.66096,-0.628652,-0.60049775,-0.5554597499999999,NA,1.0549079878376872
log_lik[2109],-0.56226989025,NA,0.025136875940442897,-0.619716275,-0.57670625,-0.5592765,-0.5442862500000001,-0.5224133750000001,NA,1.0564792800363008
log_lik[2110],-2.117674495,NA,0.1428978467831086,-2.39867125,-2.2139525,-2.11661,-2.023785,-1.83553675,NA,1.0463821240039577
log_lik[2111],-0.54665761125,NA,0.01728505892259594,-0.585747025,-0.55680525,-0.545554,-0.53483975,-0.5161502750000001,NA,1.0571906924595464
log_lik[2112],-0.64212290825,NA,0.04812826705261374,-0.74502395,-0.67128575,-0.6379135,-0.6079800000000001,-0.561423925,NA,1.0476050943373494
log_lik[2113],-0.5938175755,NA,0.028657655127830275,-0.6533713,-0.61242475,-0.5921915,-0.57414825,-0.542550975,NA,1.0572028545423702
log_lik[2114],-0.54718799875,NA,0.01762119873812477,-0.5863408999999999,-0.55714925,-0.546038,-0.535464,-0.515672075,NA,1.0574712128120332
log_lik[2115],-1.16455786025,NA,0.13358580199274817,-1.4423640000000002,-1.2510375,-1.1584949999999998,-1.07087,-0.9226065999999999,NA,1.0079526338580023
log_lik[2116],-0.5936172515,NA,0.02843224367329849,-0.653749925,-0.6105265,-0.5915060000000001,-0.57394225,-0.5441115,NA,1.0549543071597198
log_lik[2117],-0.57092474025,NA,0.030059080482370708,-0.640648875,-0.58729425,-0.5668185,-0.54953025,-0.52393075,NA,1.0584831396583965
log_lik[2118],-0.549575003,NA,0.019865425171407786,-0.5979616999999999,-0.5598645,-0.5474575,-0.5364467500000001,-0.5170758999999999,NA,1.0612314528670377
log_lik[2119],-0.6023053695,NA,0.03680620072039953,-0.682180775,-0.6243127500000001,-0.5985405,-0.5768675,-0.5413217499999999,NA,1.0519121123193238
log_lik[2120],-0.561851736,NA,0.021634728966794803,-0.6125710249999999,-0.5737375,-0.5594465,-0.54697275,-0.526210475,NA,1.056534915880541
log_lik[2121],-0.5491234725,NA,0.01976645984039379,-0.5955574,-0.5592790000000001,-0.54704,-0.53620025,-0.5170439499999999,NA,1.059275853797551
log_lik[2122],-0.54680025075,NA,0.017412450583036906,-0.584857525,-0.5570192500000001,-0.545689,-0.5352937500000001,-0.5160706999999999,NA,1.057430032193064
log_lik[2123],-0.62833895725,NA,0.046066167648083786,-0.729937325,-0.6565215,-0.623447,-0.5949534999999999,-0.5527321999999999,NA,1.051712248845131
log_lik[2124],-0.610524454,NA,0.05252606884376489,-0.73535135,-0.6403270000000001,-0.6009515000000001,-0.57199325,-0.5342202749999999,NA,1.0444108870821132
log_lik[2125],-2.372829715,NA,0.17658258620106393,-2.73368525,-2.4898575,-2.368545,-2.2525275000000002,-2.0452315,NA,1.023052024429501
log_lik[2126],-1.06614519075,NA,0.10149989936060004,-1.2763050000000002,-1.130525,-1.061645,-0.99620425,-0.876125025,NA,1.0545658857521893
log_lik[2127],-0.571580473,NA,0.027527029565001,-0.63335955,-0.5880409999999999,-0.5687725,-0.552161,-0.52546285,NA,1.0579694625466176
log_lik[2128],-0.65063814125,NA,0.04493880520398923,-0.747351525,-0.6781619999999999,-0.6473329999999999,-0.619012,-0.57405385,NA,1.047995390569147
log_lik[2129],-0.5741124285,NA,0.0306400021271454,-0.6454479249999999,-0.59120925,-0.569902,-0.5526047500000001,-0.526210175,NA,1.057101250771982
log_lik[2130],-0.554118602,NA,0.02297587256151739,-0.6072172499999999,-0.566249,-0.551227,-0.53856,-0.5178428749999999,NA,1.0572857148308719
log_lik[2131],-0.63136899275,NA,0.04463198079130073,-0.7311416000000001,-0.659007,-0.627192,-0.5994265,-0.55779,NA,1.0473241287218618
log_lik[2132],-1.19483395675,NA,0.15224321133731383,-1.51325775,-1.2926199999999999,-1.1905999999999999,-1.0923025000000002,-0.9105361749999998,NA,1.0539770457118378
log_lik[2133],-0.942457783,NA,0.10022698845296608,-1.14703775,-1.006455,-0.938654,-0.87210225,-0.7639449749999999,NA,1.0482173055156718
log_lik[2134],-0.58663666425,NA,0.03226140383085185,-0.65870345,-0.6059899999999999,-0.5836915,-0.5637220000000001,-0.5336086999999999,NA,1.0554564340070156
log_lik[2135],-0.604758326,NA,0.040744393079435774,-0.6959837,-0.6285005,-0.6005210000000001,-0.57564225,-0.5390423249999999,NA,1.054282027637746
log_lik[2136],-1.1883647535,NA,0.10134285790104361,-1.39105525,-1.2544275,-1.18734,-1.1185275,-0.9972859,NA,1.0689934311500557
log_lik[2137],-1.413595171,NA,0.13912730951749064,-1.69580275,-1.505445,-1.4110550000000002,-1.3188499999999999,-1.1502364999999999,NA,1.047198731868163
log_lik[2138],-1.7227569375,NA,0.13869054908463455,-1.9994805,-1.8175550000000003,-1.7182149999999998,-1.62765,-1.463502,NA,1.0344440328752047
log_lik[2139],-0.5487813825,NA,0.018774370818901098,-0.58978585,-0.5594225,-0.547474,-0.536378,-0.516430625,NA,1.0591123295654548
log_lik[2140],-1.897703755,NA,0.14140907424815397,-2.1865669999999997,-1.9905599999999999,-1.8953600000000002,-1.80167,-1.6280597499999998,NA,1.0496915565938574
