parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_rep[464],2.1812500000000004,0.009958922492722356,0.6395316158501406,1,2,2,3,3,4123.816513592194,1.0004091483283573
y_rep[465],2.0222500000000005,0.010441655897643523,0.6374610000868088,1,2,2,2,3,3727.078031708987,1.0007745624012176
y_rep[466],2.09275,0.010416517692380592,0.6451755577942352,1,2,2,3,3,3836.283556132254,1.0007990999084437
y_rep[467],1.9429999999999996,0.009958500353290881,0.6354934798963419,1,2,2,2,3,4072.248874717964,0.9998714020528884
y_rep[468],1.9545000000000003,0.010119176661719242,0.6538628557721764,1,2,2,2,3,4175.254742543268,0.9995551434689456
y_rep[469],1.8555000000000006,0.010187883439077873,0.6404859917097088,1,1,2,2,3,3952.313048313569,1.0012996516574555
y_rep[470],2.097,0.010058036766984043,0.6357609991278245,1,2,2,3,3,3995.4097709024313,0.9995989309917758
y_rep[471],1.9225000000000003,0.010043030412245581,0.6403875967478557,1,2,2,2,3,4065.896019514854,1.0003897442335177
y_rep[472],2.23725,0.010839565527375318,0.6399725218376172,1,2,2,3,3,3485.7714169173623,1.0009251978770968
y_rep[473],2.155,0.01011444648636594,0.6372413350762646,1,2,2,3,3,3969.3887614734085,1.000045627847475
y_rep[474],2.1992500000000006,0.010072047122956507,0.6466482629637214,1,2,2,3,3,4121.931143256574,1.0001070222168198
y_rep[475],1.9560000000000004,0.010214824774201369,0.6412228876903093,1,2,2,2,3,3940.5440703301515,1.0000939269014766
y_rep[476],2.003,0.010029835348359321,0.636861364897833,1,2,2,2,3,4031.8298819311904,0.9999085741089759
y_rep[477],2.028,0.010081627031566322,0.6366453717198861,1,2,2,2,3,3987.8050492513,0.9996268951316416
y_rep[478],2.25125,0.010189923952285043,0.6322367976811136,1,2,2,3,3,3849.6181449404,1.0004032177610236
y_rep[479],2.121,0.010009615248663823,0.6387182401086986,1,2,2,3,3,4071.775910419859,0.9996116118626062
y_rep[480],2.170750000000001,0.010201293051722307,0.6404662260780528,1,2,2,3,3,3941.6859415494437,1.0001564562548113
y_rep[481],2.08925,0.010646930698166709,0.6441181254551583,1,2,2,3,3,3660.0092776935153,1.001031821512533
y_rep[482],1.97225,0.009950939824477182,0.6277566862362006,1,2,2,2,3,3979.738112863578,0.9995540164745176
y_rep[483],2.0042500000000003,0.01027141490646352,0.6498750048128115,1,2,2,2,3,4003.1247300477085,0.9995399035195206
y_rep[484],2.2159999999999993,0.009675361700426457,0.6355666654620495,1,2,2,3,3,4315.0695797128265,0.9996530973821772
y_rep[485],2.1987500000000013,0.010615943380823917,0.644866188135283,1,2,2,3,3,3689.9631213345597,1.0009098090541892
y_rep[486],2.1377500000000005,0.010212286436885022,0.6413873883586091,1,2,2,3,3,3944.5263105816966,1.0002067273067
y_rep[487],2.0572500000000002,0.010206365815247644,0.6430986172103456,1,2,2,2,3,3970.2046266073967,1.0004378642884875
y_rep[488],2.2672499999999998,0.010008195494372853,0.6316068154257798,1,2,2,3,3,3982.740911723978,0.9994577007646924
y_rep[489],1.9914999999999998,0.010242096474507552,0.6438411161503227,1,2,2,2,3,3951.661088518213,0.9993643480244878
y_rep[490],2.2889999999999993,0.010576110078428019,0.6348856353253736,1,2,2,3,3,3603.620735573469,1.0011257822219446
y_rep[491],1.9019999999999997,0.010242073895839993,0.6469162427674081,1,1,2,2,3,3989.5168276389627,1.0009279384203196
y_rep[492],2.1945,0.00973501787689314,0.6279078890086224,1,2,2,3,3,4160.239875466244,0.9994034035928274
y_rep[493],1.9169999999999994,0.009804217612194865,0.631435410528597,1,2,2,2,3,4147.935380894567,1.0000376980761254
y_rep[494],2.172000000000001,0.009943381292189647,0.6344419824990409,1,2,2,3,3,4071.1362791390065,1.001247152701968
y_rep[495],2.1470000000000002,0.010239722547466206,0.6348163103898414,1,2,2,3,3,3843.437070144897,0.9998249880676734
y_rep[496],2.15525,0.010282055117485627,0.6408979053104166,1,2,2,3,3,3885.2399803532367,1.0006166301485924
y_rep[497],2.2412499999999995,0.010051670677952193,0.6286073689562293,1,2,2,3,3,3910.951522846347,1.0004833155726354
y_rep[498],1.924499999999999,0.010191898911424704,0.6398453723558035,1,2,2,2,3,3941.303252021863,1.0002116001803831
y_rep[499],2.0460000000000003,0.010078818501322466,0.6519127606987509,1,2,2,2,3,4183.692101478442,1.0000582818007748
y_rep[500],1.9779999999999993,0.010399183039708694,0.6543111115957618,1,2,2,2,3,3958.8600233852826,1.0000679084733772
y_rep[501],1.8669999999999995,0.01032498975188326,0.6382890044590424,1,1,2,2,3,3821.6901028700177,0.9996124360360215
y_rep[502],2.0860000000000003,0.010418890967469658,0.643589583420951,1,2,2,3,3,3815.7070664012704,1.0001287347978494
y_rep[503],2.0945,0.009757319301115293,0.6365304727667791,1,2,2,3,3,4255.76231695737,1.0004491034633305
y_rep[504],1.9775000000000005,0.010259121373887738,0.6435039038875886,1,2,2,2,3,3934.4319311838644,1.0009869480924218
y_rep[505],2.2287500000000002,0.010088856668901794,0.6364155039542926,1,2,2,3,3,3979.2167680027164,0.9996639743716599
y_rep[506],2.124249999999999,0.009813232872904452,0.6367207322073776,1,2,2,3,3,4209.919312942645,1.0013591573651894
y_rep[507],1.9635000000000002,0.009999410283398505,0.6413038029217504,1,2,2,2,3,4113.1907854929905,0.9994909407712296
y_rep[508],2.1854999999999993,0.010815494915319765,0.6412429712184242,1,2,2,3,3,3515.219433868851,1.000128322870339
y_rep[509],2.1052500000000007,0.010118958628102838,0.6302949749433733,1,2,2,3,3,3879.859946102261,1.0003686262635558
y_rep[510],2.1207499999999992,0.010184200165168508,0.6377861164078106,1,2,2,3,3,3921.8977711984835,0.9996653373534461
y_rep[511],1.9520000000000004,0.009852983930601007,0.6318985867653254,1,2,2,2,3,4113.004826627586,1.0001824418759437
y_rep[512],1.9569999999999994,0.009833251602082385,0.6369869999533122,1,2,2,2,3,4196.302956923116,1.000990092539109
y_rep[513],2.1755000000000004,0.01034718827052646,0.6483092057086298,1,2,2,3,3,3925.723197769094,0.9999349270385358
y_rep[514],2.0442500000000003,0.010343937063847754,0.6378821685195794,1,2,2,2,3,3802.84990879365,1.0000666521897636
y_rep[515],2.1497499999999996,0.010333288214372105,0.6402557452728027,1,2,2,3,3,3839.104050334126,0.9994182067389459
y_rep[516],2.1125000000000003,0.010093173120150309,0.6320155147642552,1,2,2,3,3,3921.0288176566773,1.0005574565232915
y_rep[517],2.033,0.009760800700582257,0.6340437704730865,1,2,2,2,3,4219.564105681003,0.9998924801425713
y_rep[518],2.1414999999999997,0.010226033166082093,0.638811216199668,1,2,2,3,3,3902.3900155474694,0.999454159683138
y_rep[519],2.06375,0.01074485361052995,0.6513770110332606,1,2,2,2,3,3675.055042560658,1.00013753704468
y_rep[520],2.03625,0.010065028283389512,0.639951812311281,1,2,2,2,3,4042.635146013349,1.0008279663164725
y_rep[521],2.24925,0.009905348099686373,0.6342121047003203,1,2,2,3,3,4099.487521978824,1.00001429413564
y_rep[522],2.28925,0.010015902674884255,0.6294310791268942,1,2,2,3,3,3949.264073695175,0.9994738622215832
y_rep[523],2.21625,0.010059438702998018,0.6261660789995054,1,2,2,3,3,3874.6419568687747,1.0000924129762667
y_rep[524],2.1205,0.009972319978921498,0.6489106419649285,1,2,2,3,3,4234.258644063347,1.0001752010391427
y_rep[525],2.0305,0.01021077722775238,0.6470505533609091,1,2,2,2,3,4015.6774666299075,0.9992406287101728
y_rep[526],2.0660000000000007,0.009955401811482738,0.6408952228497677,1,2,2,2,3,4144.350540991547,1.0001006236994552
y_rep[527],1.9462500000000005,0.01018888091093936,0.6355799933776829,1,2,2,2,3,3891.2350390923216,1.0002856415828163
y_rep[528],2.0235,0.010253146394770176,0.6500410666620361,1,2,2,2,3,4019.4559358004312,1.0010285610146603
y_rep[529],2.061,0.010407438071539984,0.6398291532404204,1,2,2,2,3,3779.552464268661,0.9994754049726715
y_rep[530],2.1235,0.010296605315792516,0.6421454957479867,1,2,2,3,3,3889.365426874482,1.000813119176944
y_rep[531],2.1382500000000007,0.009959206885145308,0.6393270855208477,1,2,2,3,3,4120.943874432251,1.0006842204745785
y_rep[532],1.8947500000000006,0.009905221337930972,0.6420868370996268,1,1,2,2,3,4202.030154826038,0.9997979672530178
y_rep[533],2.1669999999999994,0.009949034304072962,0.6439834459593242,1,2,2,3,3,4189.7446079296515,1.0002626873441745
y_rep[534],2.15225,0.010612435520460024,0.6466641176996455,1,2,2,3,3,3713.020932341316,1.0010494339549947
y_rep[535],2.0340000000000003,0.010004197577436447,0.638314860758694,1,2,2,2,3,4071.040196056651,1.000344312120953
y_rep[536],1.9524999999999997,0.010069500098095652,0.6417528431397415,1,2,2,2,3,4061.8116588210987,1.0013072865507848
y_rep[537],1.9022499999999998,0.010236341463721734,0.6444367790486306,1,1,2,2,3,3963.429224972223,0.9993935202796539
y_rep[538],1.9505000000000003,0.01022898009495679,0.638084271773321,1,2,2,2,3,3891.270418472499,1.0003955948333463
y_rep[539],2.0497500000000004,0.009910217214896804,0.6421666699603881,1,2,2,2,3,4198.838537486838,1.0002982461746983
y_rep[540],2.1165000000000003,0.010196613042156058,0.6480993428399191,1,2,2,3,3,4039.9062368802424,1.0000445568304737
y_rep[541],2.02225,0.010285328158951858,0.6409817875049139,1,2,2,2,3,3883.7840558237867,1.0002682037046615
y_rep[542],2.0962500000000004,0.010188385335869497,0.6384260602909558,1,2,2,3,3,3926.544183011316,0.9994388430452598
y_rep[543],2.225,0.010099514583726607,0.6336208399683744,1,2,2,3,3,3936.025509789751,0.9997497306158906
y_rep[544],1.9445000000000001,0.009848702898770706,0.6430576418818943,1,2,2,2,3,4263.259163805539,0.9999378293673532
y_rep[545],2.0424999999999995,0.009847363891190238,0.6424927620116273,1,2,2,2,3,4256.929967257434,0.999630411459688
y_rep[546],2.0402499999999995,0.010093466278211168,0.6439981528740928,1,2,2,2,3,4070.8825311427236,1.0004151886868249
y_rep[547],2.19125,0.010086779050386784,0.6366119353177725,1,2,2,3,3,3983.3139538455175,0.9994900164183029
y_rep[548],2.057250000000001,0.010460454690545826,0.6348804657582754,1,2,2,2,3,3683.68770164679,1.0011157588812887
y_rep[549],2.0155000000000003,0.010366353297686568,0.6491264062359621,1,2,2,2,3,3921.087563424054,0.9999325705084623
y_rep[550],1.9895000000000003,0.010165994176140515,0.6422560807172779,1,2,2,2,3,3991.3217283379886,0.9995823539751285
y_rep[551],1.9764999999999997,0.010598795912573396,0.6473426551126636,1,2,2,2,3,3730.39989627305,0.9998967539246398
y_rep[552],2.1544999999999996,0.010363775092760033,0.6474832496981542,1,2,2,3,3,3903.2027958333615,0.9995197834691191
y_rep[553],2.035,0.010442358276787696,0.6394350782564382,1,2,2,2,3,3749.6931974514605,0.9998844670071425
y_rep[554],1.9114999999999998,0.00982012733483913,0.640913755984892,1,1,2,2,3,4259.562035055637,0.9992591793969606
y_rep[555],1.8845000000000005,0.010004800891324496,0.6358150794089652,1,1,2,2,3,4038.7293210575467,1.000144873247393
y_rep[556],2.00975,0.010137557293921046,0.6373825394732656,1,2,2,2,3,3953.0625013304743,0.9999584195290439
y_rep[557],2.0630000000000006,0.010243413952527633,0.646634003036867,1,2,2,2,3,3984.993607141716,1.0004619819864229
y_rep[558],1.8760000000000001,0.010354709912531951,0.6397079853938492,1,1,2,2,3,3816.6968874312165,0.9995049229980657
y_rep[559],2.05725,0.00999971440112343,0.6450398876148256,1,2,2,2,3,4161.002238260405,1.0011791358922197
y_rep[560],2.1835,0.009992919198893684,0.6343724119862785,1,2,2,3,3,4029.9886599798815,1.0000149364425115
y_rep[561],1.96875,0.010452754552390272,0.6472079704695082,1,2,2,2,3,3833.771362168842,1.0012700650633313
y_rep[562],1.9277499999999992,0.0101461578172425,0.6345317920709636,1,2,2,2,3,3911.1416635067717,1.0016609406024024
y_rep[563],1.90625,0.010067577224583929,0.6364449725237545,1,1,2,2,3,3996.42605032011,1.0016023427433902
y_rep[564],2.25525,0.009948734124919773,0.6326116398484342,1,2,2,3,3,4043.3255267144496,0.9997749115034853
y_rep[565],2.138000000000001,0.010761081084655615,0.639576629158797,1,2,2,3,3,3532.428368676275,1.0003348006265402
y_rep[566],2.0127499999999996,0.010378112433497943,0.6459038128342832,1,2,2,2,3,3873.458913238237,0.9997227279699169
y_rep[567],2.1072499999999996,0.009908949979703801,0.6327302145315233,1,2,2,3,3,4077.3864479120944,1.0001177346243573
y_rep[568],2.0729999999999995,0.01016750306840297,0.6338544334945677,1,2,2,2,3,3886.4263358919993,0.9999357481484364
y_rep[569],2.067249999999999,0.010193516754276134,0.6386152165809266,1,2,2,2,3,3924.9166891706,0.9996313537359354
y_rep[570],2.31925,0.01025945730020776,0.6240406991523594,1,2,2,3,3,3699.7898185889676,0.9998566201239931
y_rep[571],2.182499999999999,0.009977402106079848,0.6409340442762185,1,2,2,3,3,4126.593884229365,1.0002799841483163
y_rep[572],2.083,0.010333513008844076,0.6447595898722135,1,2,2,3,3,3893.136576707797,0.9998134613649474
y_rep[573],2.2600000000000007,0.010247988419629568,0.627294487935031,1,2,2,3,3,3746.8446834614297,0.9996980815902502
y_rep[574],2.09875,0.010606798010757774,0.6462219728619307,1,2,2,3,3,3711.887837834364,1.000300489570369
y_rep[575],2.0822499999999997,0.011348523980985029,0.6485291705245624,1,2,2,3,3,3265.729963722583,1.0003068977417509
y_rep[576],2.2904999999999998,0.009932388890571747,0.6326213736909424,1,2,2,3,3,4056.769111014551,0.9998804180747681
y_rep[577],2.1134999999999993,0.010134098779330651,0.6306482215108755,1,2,2,3,3,3872.612869293729,1.0004345346338193
y_rep[578],2.2412499999999995,0.009704184948961846,0.6274128220018299,1,2,2,3,3,4180.119039820599,1.0004249248896946
y_rep[579],2.1410000000000005,0.009891833098498004,0.6266715082839079,1,2,2,3,3,4013.528393045649,0.9999500724116102
y_rep[580],1.9919999999999995,0.010363633608974318,0.645011635555903,1,2,2,2,3,3873.566325913923,1.000528599501854
y_rep[581],2.055,0.010311246541901313,0.6399823390911575,1,2,2,2,3,3852.2426645571622,0.9999192814221954
y_rep[582],1.8899999999999997,0.010827097600297028,0.6445959012970544,1,1,2,2,3,3544.467315435436,1.0000976455093282
y_rep[583],2.1650000000000005,0.009965796169159314,0.6327520002129154,1,2,2,3,3,4031.2808251808297,0.9995817974586196
y_rep[584],1.9629999999999994,0.0108761815535971,0.6397134579849668,1,2,2,2,3,3459.537778284435,1.0007572392530037
y_rep[585],2.27025,0.010122074795020431,0.6374296170003019,1,2,2,3,3,3965.7505430802116,0.9995809290169482
y_rep[586],2.01075,0.010713815717684816,0.6369739959118202,1,2,2,2,3,3534.7203618753892,0.9995669635884339
y_rep[587],2.2225,0.010043132242121437,0.6321342012674923,1,2,2,3,3,3961.6874884782383,0.9994967262816318
y_rep[588],2.28225,0.01024662599866901,0.6310186079830868,1,2,2,3,3,3792.473571167689,0.9994133352852832
y_rep[589],2.0807499999999997,0.010075212132337622,0.6374409935477031,1,2,2,2,3,4002.8708747626797,0.9992482195860292
y_rep[590],2.0595,0.010320177068727192,0.644254232332998,1,2,2,2,3,3897.088451277741,0.9995071082013167
y_rep[591],2.2575,0.010153203097309027,0.6389803001313809,1,2,2,3,3,3960.6712037670413,1.0002345283879812
y_rep[592],2.106,0.010054576720856656,0.6452659079968761,1,2,2,3,3,4118.60228137645,0.9994756525140537
y_rep[593],2.0777499999999995,0.010285305097963049,0.644444539655037,1,2,2,2,3,3925.877451773385,0.9998685943660235
y_rep[594],1.93925,0.010073660707889197,0.6505115132011035,1,2,2,2,3,4169.993099697661,1.000594831851885
y_rep[595],2.1525,0.010352025437880183,0.6398015993428271,1,2,2,3,3,3819.7943475804077,0.9993187118669653
y_rep[596],2.2550000000000003,0.010391875883375713,0.6395914862764629,1,2,2,3,3,3788.0652063365737,0.9996784460264116
y_rep[597],2.2199999999999998,0.009935007016268921,0.6389069185042635,1,2,2,3,3,4135.602847340331,0.9994445707668225
y_rep[598],2.25325,0.010023195042933105,0.6377429862641807,1,2,2,3,3,4048.3590124938673,0.999500928015574
y_rep[599],2.2045,0.010107970262085514,0.6275174854525025,1,2,2,3,3,3854.106864342153,0.999920982661292
y_rep[600],2.34075,0.009852793195568197,0.6282818810299172,1,2,2,3,3,4066.214980576227,1.0003396913942748
y_rep[601],2.119,0.010264205165654199,0.6406571707259644,1,2,2,3,3,3895.836608538252,0.9998810902467082
y_rep[602],2.3225000000000002,0.010041269525948849,0.6265715425827312,1,2,2,3,3,3893.7143142383024,0.9995653116551252
y_rep[603],2.1277500000000003,0.010721056010659988,0.6515643264619839,1,2,2,3,3,3693.51159682397,0.9994563027824339
y_rep[604],2.02725,0.010227000134362367,0.6470023883438253,1,2,2,2,3,4002.351658164972,0.9993091690926476
y_rep[605],2.1875,0.01020984813095897,0.6426095134268451,1,2,2,3,3,3961.4642153630934,1.0006716170977368
y_rep[606],2.1585,0.010371514074304922,0.6469021337054605,1,2,2,3,3,3890.3873564825167,1.000311183283764
y_rep[607],2.13475,0.010183406902955824,0.63260768697623,1,2,2,3,3,3859.0706974781856,0.9996977311666501
y_rep[608],2.0837499999999998,0.010409711935811224,0.6409669626133735,1,2,2,3,3,3791.3499032892437,0.9994005824095014
y_rep[609],2.2804999999999995,0.010157496166077024,0.6268316994974606,1,2,2,3,3,3808.277334243702,1.000118233093664
y_rep[610],1.9775000000000005,0.010225464834680483,0.6411680935067026,1,2,2,2,3,3931.675676608499,0.9998682001703345
y_rep[611],2.25075,0.010061833805506605,0.6359839277757716,1,2,2,3,3,3995.1951863957183,0.9993878183643462
y_rep[612],1.9734999999999998,0.010095730006763627,0.637494588084831,1,2,2,2,3,3987.287482478327,1.000530740146847
y_rep[613],2.0540000000000003,0.00996304955567844,0.6400675133182333,1,2,2,2,3,4127.309045058529,1.0000964893870141
y_rep[614],2.0987500000000003,0.01073815622684268,0.6403912575454935,1,2,2,3,3,3556.5699323237295,1.0005534949615593
y_rep[615],2.1827500000000004,0.010147981723929547,0.6351797389914363,1,2,2,3,3,3917.7247492916113,0.9995914364641455
y_rep[616],2.0690000000000004,0.010377032071977271,0.6295538773775584,1,2,2,2,3,3680.6073422339914,1.0008145589073718
y_rep[617],2.155,0.010299111757809265,0.6427116535176484,1,2,2,3,3,3894.330513086917,1.0000029281772949
y_rep[618],2.1689999999999996,0.010084334619485632,0.6399542056634538,1,2,2,3,3,4027.2009340489694,0.9998788382822024
y_rep[619],2.2664999999999997,0.010118237009779069,0.6395936366201671,1,2,2,3,3,3995.7524304030103,1.0005907498193807
y_rep[620],2.0875000000000004,0.009964135503228003,0.6367457194813557,1,2,2,3,3,4083.6904866695077,1.0006616082083444
y_rep[621],2.0894999999999992,0.009987856514344182,0.6321310365832927,1,2,2,2,3,4005.6190026431605,1.000045082068359
y_rep[622],2.0625,0.010419728745976261,0.6365493294020429,1,2,2,2,3,3732.083083491438,0.9992204521855516
y_rep[623],2.0902499999999997,0.01024323482797428,0.6420342588190996,1,2,2,3,3,3928.63921051712,0.9994034092044282
y_rep[624],2.0284999999999993,0.010684223727909156,0.6517621870645357,1,2,2,2,3,3721.2802164399272,0.9993138252004532
y_rep[625],2.1265,0.010437612301575265,0.6435070126415304,1,2,2,3,3,3801.055803548671,1.000572801192114
y_rep[626],2.08525,0.010283825258884601,0.6380315106263349,1,2,2,2,3,3849.2390108595114,0.9996915206262696
y_rep[627],2.21725,0.010405112638006881,0.6309928490037501,1,2,2,3,3,3677.522199516329,1.0001469209342337
y_rep[628],2.0849999999999995,0.009860413140144342,0.6425560049948065,1,2,2,3,3,4246.506075112554,0.9998841979541541
y_rep[629],1.9550000000000007,0.010303357059164396,0.6321193666732849,1,2,2,2,3,3763.9226661923312,1.000035449708192
y_rep[630],2.2344999999999997,0.010276549951468194,0.6353035909414767,1,2,2,3,3,3821.799903263727,1.0006066748028202
y_rep[631],2.0657500000000004,0.010443300077816662,0.6450046086938378,1,2,2,2,3,3814.609808474665,0.9998285726261261
y_rep[632],2.0565,0.01002983539478571,0.6371100590218459,1,2,2,2,3,4034.9793155022326,0.9999540412089878
y_rep[633],2.0207500000000005,0.009934494469175107,0.641032111552939,1,2,2,2,3,4163.5906651350615,0.9991370024086036
y_rep[634],2.2769999999999992,0.010029439883808354,0.6295792980420462,1,2,2,3,3,3940.465404220955,0.9995891281388092
y_rep[635],2.3425,0.009702165490233583,0.6259326624521762,1,2,2,3,3,4162.15139017837,1.0017426171843156
y_rep[636],2.3089999999999993,0.010339575153725892,0.6293790825149572,1,2,2,3,3,3705.2645510056736,1.0002092959255688
y_rep[637],1.9282500000000005,0.010346290681280245,0.6439764078780111,1,2,2,2,3,3874.097645611381,0.9993389583437291
y_rep[638],2.105,0.010129184558943778,0.6340942507858986,1,2,2,3,3,3918.850198695999,0.9992949958141515
y_rep[639],2.24075,0.010089997449390832,0.6390551896228032,1,2,2,3,3,4011.3875207877695,0.999594075196024
y_rep[640],2.2724999999999995,0.010267101336627034,0.6259726115634641,1,2,2,3,3,3717.191765719522,1.0000993910993319
y_rep[641],2.2015000000000002,0.01010521274026376,0.6379651243406297,1,2,2,3,3,3985.6848300116894,1.0000696273129963
y_rep[642],2.0209999999999995,0.010181271494163664,0.6412189879031992,1,2,2,2,3,3966.5114432295,0.9999839435820024
y_rep[643],1.96575,0.011049716941938447,0.6396711907754351,1,2,2,2,3,3351.2843412497077,1.000732856786116
y_rep[644],2.0740000000000003,0.010148333589614839,0.6281899837341582,1,2,2,2,3,3831.7092342429455,0.9994946633385458
y_rep[645],2.1192499999999996,0.010109524236815362,0.6368915490185918,1,2,2,3,3,3968.894336433333,1.0000184640305134
y_rep[646],2.27975,0.010065399053289906,0.6415550137820815,1,2,2,3,3,4062.6163449507208,0.9997179820331406
y_rep[647],2.10225,0.009959297940193833,0.6414029832692649,1,2,2,3,3,4147.672922999089,0.999411151904913
y_rep[648],2.208,0.010350490283400333,0.6299485763157042,1,2,2,3,3,3704.148194886046,0.9996186988023361
y_rep[649],2.1565,0.010301950150963746,0.6392260183030936,1,2,2,3,3,3850.0821760695603,0.999982744755468
y_rep[650],2.0087500000000005,0.010796725736558689,0.6482889071446318,1,2,2,2,3,3605.3965780805347,0.9998167814361167
y_rep[651],2.0275,0.010176121296749397,0.6433095769557187,1,2,2,2,3,3996.4601198643527,1.0009188272646814
y_rep[652],2.025499999999999,0.01011087464028909,0.6320202626523276,1,2,2,2,3,3907.370132182207,1.000105648497868
y_rep[653],2.1432499999999997,0.009869422283265494,0.6382250937698838,1,2,2,3,3,4181.809920238588,0.9997065474003374
y_rep[654],2.044999999999999,0.010222340026667949,0.6454294266503511,1,2,2,2,3,3986.5469058409817,1.0005761534057038
y_rep[655],2.131249999999999,0.010609446262116542,0.6388469839227552,1,2,2,3,3,3625.8368857953337,0.9998677832640998
y_rep[656],2.25375,0.009884193763573534,0.6292534683908029,1,2,2,3,3,4052.9265678839492,1.0002957615349792
y_rep[657],2.28225,0.010326500062484522,0.638503609398421,1,2,2,3,3,3823.141826342974,1.0002176734028208
y_rep[658],2.2387500000000005,0.009808214778206203,0.6307518525338438,1,2,2,3,3,4135.5867451964605,0.9995164234757158
y_rep[659],1.9850000000000003,0.01018089256102492,0.6378688887066022,1,2,2,2,3,3925.465205566617,0.9999225803761248
y_rep[660],1.9580000000000006,0.00993417796697067,0.636661082785495,1,2,2,2,3,4107.265102275649,0.9996917715088632
y_rep[661],2.1302499999999998,0.009737824836789762,0.6366995241642847,1,2,2,3,3,4275.088741266454,0.9996669083905351
y_rep[662],2.24675,0.01010800790861817,0.6430146222685188,1,2,2,3,3,4046.788916423362,0.9999049940391842
y_rep[663],2.187,0.010103202490485933,0.6411971486570156,1,2,2,3,3,4027.773593017512,0.9995137014628666
y_rep[664],2.133,0.009869737903540624,0.6363271391800178,1,2,2,3,3,4156.7092946703615,1.0001532811938465
y_rep[665],1.9512499999999995,0.010467543469031886,0.642243378042296,1,2,2,2,3,3764.520998942356,1.0008197790108981
y_rep[666],2.22775,0.009448203900393902,0.6304596000750884,1,2,2,3,3,4452.623868209007,0.9991969843737842
y_rep[667],2.1049999999999995,0.010446539376699437,0.6364560228855383,1,2,2,3,3,3711.8627559994948,0.9995552721502861
y_rep[668],2.1650000000000005,0.010541587089828868,0.6351187636662862,1,2,2,3,3,3629.926947790999,0.9999419520669884
y_rep[669],2.1335,0.010567075780645602,0.6444234402880078,1,2,2,3,3,3719.058538793969,1.0000124159287465
y_rep[670],2.0825000000000005,0.010252397591447842,0.6448237739296169,1,2,2,3,3,3955.7715459152732,0.999628605535562
y_rep[671],2.05775,0.010180383413150765,0.6395445190117245,1,2,2,2,3,3946.5107785137548,0.9991146011638407
y_rep[672],2.1462499999999993,0.010068857197541891,0.6324246419392168,1,2,2,3,3,3945.092623682273,1.0009966601055522
y_rep[673],2.2357500000000003,0.009964463023677999,0.627909631337418,1,2,2,3,3,3970.877499915152,0.9994507914783826
y_rep[674],2.2987500000000005,0.010555315389044645,0.6446722718440125,1,2,2,3,3,3730.2295086681984,1.001098752215476
y_rep[675],2.2320000000000007,0.0108298582021756,0.6405299131519265,1,2,2,3,3,3498.108631388898,1.0000753666517526
y_rep[676],2.13775,0.010405204410549426,0.6275933443332977,1,2,2,3,3,3637.9391094499483,1.0011339862842559
y_rep[677],2.2347500000000005,0.009740563587300055,0.6314603099409832,1,2,2,3,3,4202.656987919026,1.0009847904617373
y_rep[678],2.0375,0.010275655801567172,0.6392933004349141,1,2,2,2,3,3870.6259988037614,1.000582429474076
y_rep[679],2.18,0.009872326814662468,0.6416408074081963,1,2,2,3,3,4224.204214871447,0.999332499341789
y_rep[680],2.1815,0.010158607988389629,0.6431649596264634,1,2,2,3,3,4008.448865491853,1.0002337157280599
y_rep[681],2.16475,0.010258628327314332,0.6400858262500946,1,2,2,3,3,3893.1203544454547,1.0005479858080162
y_rep[682],1.9955000000000003,0.01061069572905865,0.6407670369166333,1,2,2,2,3,3646.80551124451,0.9998595331026464
y_rep[683],1.9474999999999996,0.010163645025025451,0.6498840953080057,1,2,2,2,3,4088.58320314407,0.9996730049995405
y_rep[684],2.063,0.01023845104654629,0.6392442086476695,1,2,2,2,3,3898.2087147032616,0.9999508222182361
y_rep[685],2.032,0.010263287003630866,0.6411542479718979,1,2,2,2,3,3902.5825705933025,0.999285741599658
y_rep[686],2.2804999999999995,0.01024704421867001,0.6355475829413139,1,2,2,3,3,3846.793930745381,1.0001217387755748
y_rep[687],1.9300000000000002,0.010405268399526034,0.6431978123846933,1,2,2,2,3,3821.048437093082,0.9994662846140017
y_rep[688],2.1717500000000003,0.010300943031863153,0.6374586464088814,1,2,2,3,3,3829.570435410973,1.0003668796131617
y_rep[689],1.868,0.01011676920697122,0.6365353834026497,1,1,2,2,3,3958.780431327699,0.999888320017481
y_rep[690],2.0532500000000002,0.010268324708843955,0.6426645251785564,1,2,2,2,3,3917.143377249654,0.9994392920334335
y_rep[691],2.00675,0.01022484604026531,0.6417222057458508,1,2,2,2,3,3938.951019651637,0.999996211547218
y_rep[692],2.16475,0.010060253981164915,0.6274598504812996,1,2,2,3,3,3890.0393387292474,1.0012377053084656
y_rep[693],2.0202500000000003,0.010035017113152465,0.6410481051904502,1,2,2,2,3,4080.797145938645,1.000129968202041
y_rep[694],2.1330000000000005,0.01034628675296797,0.6441387495580294,1,2,2,3,3,3876.0540977694855,0.999405680550217
y_rep[695],2.0737499999999995,0.010545813376017382,0.6472369476603038,1,2,2,2,3,3766.746896069499,0.9997450115953235
y_rep[696],2.14875,0.009979267712182448,0.6404888710965262,1,2,2,3,3,4119.322831302443,0.999608142470227
y_rep[697],2.27425,0.010024971592775902,0.6412017798093037,1,2,2,3,3,4090.9402551781386,0.9996923403190208
